,0,1,2,3,4,5,6,7,8,9,10,11
86,86,The Florida Project,2017,18+,7.6,96%,1,0,0,0,Sean Baker,111.0
87,87,13th,2016,18+,8.2,96%,1,0,0,0,Ava DuVernay,100.0
88,88,Bahubali: The Beginning,2015,13+,8.1,88%,1,0,0,0,S.S. Rajamouli,159.0
89,89,The Dawn Wall,2018,,8.1,100%,1,0,0,0,"Josh Lowell,Peter Mortimer",100.0
90,90,Dolemite Is My Name,2019,18+,7.3,97%,1,0,0,0,Craig Brewer,118.0
91,91,Tarzan,1999,all,7.3,89%,1,0,0,0,David Yates,110.0
92,92,The Platform,2019,18+,7.0,82%,1,0,0,0,Galder Gaztelu-Urrutia,94.0
93,93,Okja,2017,13+,7.3,87%,1,0,0,0,Bong Joon Ho,120.0
94,94,Roma,2018,18+,7.7,96%,1,0,0,0,,52.0
95,95,Saving Mr. Banks,2013,13+,7.5,79%,1,0,0,1,John Lee Hancock,125.0
96,96,Icarus,2017,18+,7.9,93%,1,0,0,0,Bryan Fogel,120.0
97,97,Jiro Dreams of Sushi,2011,7+,7.9,99%,1,1,0,0,David Gelb,81.0
98,98,Corpse Bride,2005,7+,7.3,84%,1,0,0,0,"Tim Burton,Mike Johnson",77.0
99,99,Jerry Maguire,1996,18+,7.3,83%,1,0,0,0,Cameron Crowe,139.0
100,100,The Death of Stalin,2017,18+,7.2,96%,1,0,0,0,Armando Iannucci,107.0
101,101,GoldenEye,1995,13+,7.2,78%,1,0,0,0,Martin Campbell,130.0
102,102,The Boy in the Striped Pyjamas,2008,13+,7.8,63%,1,0,0,0,Mark Herman,94.0
103,103,Amy,2015,18+,7.8,95%,1,0,1,1,,60.0
104,104,Ralph Breaks the Internet,2018,7+,7.1,88%,1,0,0,0,"Phil Johnston,Rich Moore",112.0
105,105,Good Time,2017,18+,7.4,92%,1,0,0,0,"Benny Safdie,Josh Safdie",102.0
106,106,Ip Man 2,2010,18+,7.5,96%,1,0,0,0,Wilson Yip,108.0
107,107,The Little Prince,2015,7+,7.7,93%,1,0,0,0,Mark Osborne,108.0
108,108,The Spectacular Now,2013,18+,7.1,91%,1,0,0,0,James Ponsoldt,95.0
109,109,Baahubali 2: The Conclusion,2017,7+,8.2,89%,1,0,0,0,S.S. Rajamouli,167.0
110,110,Black Mirror: Bandersnatch,2018,,7.2,92%,1,0,0,0,David Slade,90.0
111,111,PK,2014,13+,8.1,76%,1,0,0,0,Rajkumar Hirani,153.0
112,112,Extraction,2020,18+,6.8,68%,1,0,0,0,Sam Hargrave,116.0
113,113,The Lobster,2015,18+,7.2,87%,1,0,0,0,Yorgos Lanthimos,119.0
114,114,Blue Valentine,2010,18+,7.4,87%,1,0,0,0,Derek Cianfrance,112.0
115,115,Zindagi Na Milegi Dobara,2011,7+,8.1,91%,1,0,0,0,Zoya Akhtar,155.0
116,116,Green Room,2015,18+,7.0,91%,1,0,0,0,Jeremy Saulnier,95.0
117,117,Kung Fu Panda 2,2011,7+,7.2,81%,1,0,0,0,Jennifer Yuh Nelson,90.0
118,118,The Ballad of Buster Scruggs,2018,18+,7.3,91%,1,0,0,0,"Ethan Coen,Joel Coen",133.0
119,119,Cloverfield,2008,13+,7.0,77%,1,0,0,0,Matt Reeves,85.0
120,120,Burning,2018,18+,7.5,95%,1,0,0,0,Chang-dong Lee,148.0
121,121,The Adventures of Tintin,2011,7+,7.3,74%,1,0,0,0,Steven Spielberg,107.0
122,122,Bolt,2008,7+,6.8,89%,1,0,0,1,"Byron Howard,Chris Williams",96.0
123,123,Neon Genesis Evangelion: The End of Evangelion,1997,,8.1,88%,1,0,0,0,"Hideaki Anno,Kazuya Tsurumaki",87.0
124,124,Chasing Amy,1997,18+,7.2,87%,1,0,0,0,Kevin Smith,113.0
125,125,The Princess and the Frog,2009,all,7.1,85%,1,0,0,1,"Ron Clements,John Musker",97.0
126,126,Bad Genius,2017,13+,7.6,100%,1,0,0,0,Nattawut Poonpiriya,130.0
127,127,The Wicker Man,1973,18+,7.5,89%,1,0,0,0,Robin Hardy,88.0
128,128,A Single Man,2009,18+,7.6,85%,1,0,0,0,Tom Ford,99.0
129,129,Blow,2001,18+,7.6,55%,1,0,0,0,Ted Demme,124.0
130,130,The Squid and the Whale,2005,18+,7.3,92%,1,0,1,0,Noah Baumbach,81.0
131,131,My Life as a Zucchini,2016,13+,7.8,99%,1,0,0,0,Claude Barras,66.0
132,132,"Jim & Andy: The Great Beyond- Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",2017,18+,7.7,94%,1,0,0,0,Chris Smith,94.0
133,133,Barfi!,2012,all,8.1,86%,1,0,0,0,Anurag Basu,151.0
134,134,Frances Ha,2013,18+,7.5,92%,1,0,0,0,Noah Baumbach,86.0
135,135,Tootsie,1982,7+,7.4,90%,1,0,0,0,Sydney Pollack,116.0
136,136,Solo: A Star Wars Story,2018,13+,6.9,70%,1,0,0,0,Ron Howard,135.0
137,137,Steve Jobs,2015,18+,7.2,85%,1,0,0,0,Danny Boyle,122.0
138,138,Tremors,1990,13+,7.1,88%,1,0,0,0,Ron Underwood,96.0
139,139,The Croods,2013,7+,7.2,71%,1,0,0,0,"Kirk DeMicco,Chris Sanders",98.0
140,140,Locke,2014,18+,7.1,91%,1,0,0,0,Steven Knight,85.0
141,141,Bill Burr: I'm Sorry You Feel That Way,2014,18+,8.4,100%,1,0,0,0,Jay Karas,80.0
142,142,Starred Up,2013,18+,7.4,99%,1,0,1,0,David Mackenzie,106.0
143,143,Mudbound,2017,18+,7.4,97%,1,0,0,0,Dee Rees,134.0
144,144,Austin Powers: International Man of Mystery,1997,13+,7.0,71%,1,0,0,0,Jay Roach,94.0
145,145,Blue Ruin,2013,18+,7.1,96%,1,0,0,0,Jeremy Saulnier,90.0
146,146,The Patriot,2000,18+,7.2,61%,1,1,0,0,Roland Emmerich,165.0
147,147,Babel,2006,18+,7.4,69%,1,0,0,0,Alejandro G. Iñárritu,143.0
148,148,The Square,2013,,8.1,100%,1,1,1,0,Ruben Östlund,151.0
149,149,Gerald's Game,2017,18+,6.6,90%,1,0,0,0,Mike Flanagan,103.0
150,150,Miracle,2004,7+,7.5,81%,1,0,0,1,Gavin O'Connor,135.0
151,151,Swades,2004,all,8.2,83%,1,0,0,0,Ashutosh Gowariker,210.0
152,152,Tinker Tailor Soldier Spy,2011,18+,7.1,83%,1,0,0,0,Tomas Alfredson,122.0
153,153,The Witch,2015,18+,6.9,90%,1,0,0,0,Robert Eggers,92.0
154,154,Haider,2014,13+,8.1,86%,1,0,0,0,Vishal Bhardwaj,160.0
155,155,Padman,2018,13+,7.9,100%,1,0,0,0,R. Balki,140.0
156,156,Hush,2016,18+,6.6,91%,1,0,0,0,Mike Flanagan,82.0
157,157,Elizabeth,1998,18+,7.4,82%,1,0,0,0,Shekhar Kapur,124.0
158,158,Miss Americana,2020,18+,7.4,93%,1,0,0,0,Lana Wilson,85.0
