,0,1,2,3,4,5,6,7,8,9,10,11
289,3824,Paranormal Activity 2,2010,18+,5.6,59%,0,1,1,0,Tod Williams,91.0
290,3825,Red Dog: True Blue,2016,,6.4,100%,0,1,0,0,Kriv Stenders,88.0
291,3826,Assassination Nation,2018,18+,5.9,73%,0,1,0,0,Sam Levinson,108.0
292,3827,Friends with Kids,2012,18+,6.1,67%,0,1,1,0,Jennifer Westfeldt,107.0
293,3828,Diana Vreeland: The Eye Has to Travel,2012,13+,7.5,94%,0,1,0,0,"Lisa Immordino Vreeland,Bent-Jorgen Perlmutt,Frédéric Tcheng",86.0
294,3829,I Remember You,2017,18+,6.1,86%,0,1,1,0,Óskar Thór Axelsson,105.0
295,3830,Forever My Girl,2018,7+,6.7,24%,0,1,1,0,Bethany Ashton Wolf,108.0
296,3831,The Furies,1950,,7.3,83%,0,1,0,0,Tony D'Aquino,82.0
297,3832,Meeting Gorbachev,2019,,7.2,88%,0,1,0,0,"Werner Herzog,André Singer",90.0
298,3833,Welcome to the Rileys,2010,18+,7.0,54%,0,1,1,0,Jake Scott,110.0
299,3834,Hector and the Search for Happiness,2014,18+,7.0,37%,0,1,0,0,Peter Chelsom,120.0
300,3835,Bad Reputation,2018,18+,7.3,79%,0,1,0,0,Jim Hemphill,90.0
301,3836,Waiting to Exhale,1995,18+,5.9,56%,0,1,0,0,Forest Whitaker,124.0
302,3837,Pyewacket,2017,,5.8,82%,0,1,0,0,Adam MacDonald,90.0
303,3838,The Swan Princess,1994,all,6.4,50%,0,1,0,0,Richard Rich,93.0
304,3839,Grabbers,2012,,6.3,72%,0,1,0,0,Jon Wright,94.0
305,3840,Aniara,2019,18+,6.2,70%,0,1,0,0,"Pella Kagerman,Hugo Lilja",106.0
306,3841,The Housemaid,2010,,6.4,70%,0,1,0,0,Sang-soo Im,107.0
307,3842,Little Woods,2018,18+,6.1,96%,0,1,0,0,Nia DaCosta,105.0
308,3843,"Elvira, Mistress of the Dark",1988,13+,6.6,47%,0,1,1,0,,
309,3844,In Search of Greatness,2018,13+,6.6,92%,0,1,0,0,Gabe Polsky,77.0
310,3845,Food Evolution,2017,7+,7.0,100%,0,1,0,0,Scott Hamilton Kennedy,92.0
311,3846,Sinbad: Legend of the Seven Seas,2003,7+,6.7,45%,0,1,0,0,"Patrick Gilmore,Tim Johnson",86.0
312,3847,The Den,2013,18+,6.0,76%,0,1,0,0,Zachary Donohue,81.0
313,3848,Wolf Warrior 2,2017,,6.0,69%,0,1,0,0,Jing Wu,123.0
314,3849,Dumb: The Story of Big Brother Magazine,2017,18+,7.2,100%,0,1,0,0,Patrick O'Dell,79.0
315,3850,Goodbye First Love,2011,,6.6,83%,0,1,0,0,Mia Hansen-Løve,110.0
316,3851,The 33,2015,13+,6.9,48%,0,1,0,0,Patricia Riggen,127.0
317,3852,Mike Wallace Is Here,2019,13+,7.2,94%,0,1,0,0,Avi Belkin,90.0
318,3853,March of the Penguins 2,2017,7+,6.6,100%,0,1,0,0,Luc Jacquet,85.0
319,3854,Teen Spirit,2019,13+,6.1,71%,0,1,0,1,Max Minghella,93.0
320,3855,Seymour: An Introduction,2015,7+,7.4,100%,0,1,0,0,Ethan Hawke,84.0
321,3856,The Man Who Killed Hitler and Then the Bigfoot,2019,18+,5.6,76%,0,1,0,0,Robert D. Krzykowski,98.0
322,3857,The Childhood of a Leader,2016,,6.1,89%,0,1,0,0,Brady Corbet,115.0
323,3858,The Standoff at Sparrow Creek,2019,,6.2,77%,0,1,0,0,Henry Dunham,88.0
324,3859,A Very Sordid Wedding,2017,18+,5.3,86%,0,1,1,0,Del Shores,109.0
325,3860,Toni Morrison: The Pieces I Am,2019,13+,7.1,97%,0,1,0,0,Timothy Greenfield-Sanders,120.0
326,3861,Dina,2017,,6.8,98%,0,1,0,0,,265.0
327,3862,Dog Days,2018,7+,6.2,63%,0,1,0,0,Ken Marino,113.0
328,3863,Monsters and Men,2018,18+,5.7,86%,0,1,0,0,Reinaldo Marcus Green,96.0
329,3864,The Canal,2014,,5.8,71%,0,1,1,0,Ivan Kavanagh,92.0
330,3865,Leap Year,2010,7+,6.5,23%,0,1,0,0,Anand Tucker,100.0
331,3866,Raise Hell: The Life & Times of Molly Ivins,2019,,7.6,94%,0,1,0,0,Janice Engel,93.0
332,3867,Under the Tree,2017,,6.8,85%,0,1,0,0,Hafsteinn Gunnar Sigurðsson,89.0
333,3868,The League of Extraordinary Gentlemen,2003,13+,5.8,17%,0,1,0,0,Stephen Norrington,110.0
334,3869,Hello I Must Be Going,2012,18+,6.2,75%,0,1,1,0,Courteney Cox,95.0
335,3870,Two Trains Runnin',2016,,7.4,100%,0,1,0,0,Sam Pollard,80.0
336,3871,The Jewel of the Nile,1985,7+,6.1,50%,0,1,0,0,Lewis Teague,106.0
337,3872,Middle Men,2009,18+,6.8,40%,0,1,1,0,George Gallo,105.0
338,3873,Before I Go to Sleep,2014,18+,6.3,37%,0,1,0,0,Rowan Joffe,92.0
339,3874,Eating Animals,2018,,7.3,91%,0,1,0,0,Christopher Dillon Quinn,94.0
340,3875,Mom and Dad,2018,18+,5.5,75%,0,1,0,0,Brian Taylor,86.0
341,3876,Touched with Fire,2016,18+,6.2,68%,0,1,1,0,Paul Dalio,106.0
342,3877,Cunningham,2019,7+,6.4,88%,0,1,0,0,Alla Kovgan,93.0
343,3878,Starfish,2018,,5.3,90%,0,1,1,0,A.T. White,99.0
344,3879,The Yellow Handkerchief,2009,13+,6.7,66%,0,1,1,0,Udayan Prasad,102.0
345,3880,The First Monday in May,2016,13+,7.2,78%,0,1,0,0,Andrew Rossi,90.0
346,3881,The Miracle Season,2018,7+,6.5,51%,0,1,0,0,Sean McNamara,101.0
347,3882,Burden,2016,,6.9,97%,0,1,0,0,Andrew Heckler,117.0
348,3883,Downsizing,2017,18+,5.7,47%,0,1,1,0,Alexander Payne,135.0
349,3884,Lowlife,2017,,6.2,91%,0,1,1,0,James Gray,120.0
350,3885,The Blue Room,2014,18+,6.3,90%,0,1,0,0,Mathieu Amalric,76.0
351,3886,The Chumscrubber,2005,18+,6.9,37%,0,1,0,0,Arie Posin,108.0
352,3887,Pledge,2019,,5.4,76%,0,1,0,0,Sean Penn,124.0
353,3888,Universal Soldier,1992,18+,6.0,29%,0,1,0,0,Roland Emmerich,102.0
354,3889,Non-Fiction,2018,18+,6.5,87%,0,1,0,0,Olivier Assayas,108.0
355,3890,Larger than Life: The Kevyn Aucoin Story,2017,,8.3,90%,0,1,0,0,Tiffany Bartok,102.0
356,3891,The Bookshop,2017,7+,6.5,57%,0,1,1,0,Isabel Coixet,113.0
357,3892,Baskın,2015,,5.8,79%,0,1,0,0,Gareth Evans,101.0
358,3893,A Life Less Ordinary,1997,18+,6.4,39%,0,1,0,0,Danny Boyle,103.0
359,3894,Girls Just Want to Have Fun,1985,7+,6.0,38%,0,1,1,0,Alan Metter,90.0
360,3895,The Ant Bully,2006,7+,5.8,62%,0,1,0,0,John A. Davis,88.0
361,3896,Overboard,2018,13+,6.0,24%,0,1,1,0,Garry Marshall,112.0
362,3897,Henry Gamble's Birthday Party,2015,18+,6.1,83%,0,1,1,0,Stephen Cone,87.0
363,3898,"Nico, 1988",2017,18+,6.7,92%,0,1,0,0,Susanna Nicchiarelli,93.0
364,3899,Diane,2019,,6.7,88%,0,1,0,0,Kent Jones,95.0
365,3900,Joshy,2016,18+,5.9,81%,0,1,0,0,Jeff Baena,93.0
366,3901,Leaving,2009,,6.2,68%,0,1,0,0,Catherine Corsini,85.0
367,3902,Finding Your Feet,2017,13+,6.7,70%,0,1,1,0,Richard Loncraine,111.0
368,3903,The Princess of Montpensier,2010,,6.4,85%,0,1,0,0,Bertrand Tavernier,139.0
369,3904,Citizen Jane: Battle for the City,2017,,6.9,95%,0,1,0,0,Matt Tyrnauer,92.0
370,3905,High-Rise,2015,18+,5.6,60%,0,1,0,0,Ben Wheatley,119.0
371,3906,Unlocked,2017,18+,6.2,26%,0,1,0,0,Michael Apted,98.0
372,3907,Far From The Tree,2017,,7.5,90%,0,1,0,0,"Rachel Dretzin,Jamila Ephron",93.0
373,3908,Freak Show,2018,,6.7,54%,0,1,0,0,"Tom Stern,Alex Winter",86.0
374,3909,C.S.A.: The Confederate States of America,2005,13+,6.4,80%,0,1,0,0,Kevin Willmott,89.0
375,3910,AWOL,2017,,5.5,93%,0,1,1,0,Danny Mooney,100.0
376,3911,Haze,2017,18+,5.9,88%,0,1,1,0,David Burkman,106.0
377,3912,Maze,2017,,5.9,92%,0,1,0,0,Priyadarshan,159.0
378,3913,Legion of Brothers,2017,16+,5.7,100%,0,1,0,0,Greg Barker,79.0
379,3914,Mister America,2019,18+,6.4,66%,0,1,0,0,Eric Notarnicola,89.0
380,3915,The Archer,2017,,5.1,80%,0,1,0,0,Valerie Weiss,86.0
381,3916,Tank Girl,1995,18+,5.3,40%,0,1,0,0,Rachel Talalay,104.0
382,3917,Little Joe,2019,,5.9,68%,0,1,0,0,Jessica Hausner,105.0
383,3918,Scotch: A Golden Dream,2019,,7.5,75%,0,1,1,0,Andrew Peat,89.0
384,3919,The Prodigy,2019,18+,5.8,42%,0,1,1,0,Nicholas McCarthy,92.0
385,3920,Divide and Conquer: The Story of Roger Ailes,2018,,7.0,90%,0,1,0,0,Alexis Bloom,107.0
386,3921,This Is Not Berlin,2019,18+,6.6,82%,0,1,0,0,Hari Sama,115.0
387,3922,The Last Word,2017,18+,6.6,40%,0,1,0,0,David Mackenzie,92.0
388,3923,The Hustle,2019,13+,5.4,14%,0,1,1,0,Chris Addison,93.0
389,3924,The Unicorn,2019,,5.1,91%,0,1,1,0,,22.0
390,3925,Whose Streets?,2017,18+,5.0,98%,0,1,0,0,"Sabaah Folayan,Damon Davis",90.0
391,3926,Vox Lux,2018,18+,5.9,61%,0,1,0,0,Brady Corbet,114.0
392,3927,Take Every Wave: The Life of Laird Hamilton,2018,7+,7.3,76%,0,1,0,0,Rory Kennedy,118.0
393,3928,Leaning Into the Wind: Andy Goldsworthy,2018,7+,6.7,98%,0,1,0,0,Thomas Riedelsheimer,97.0
394,3929,The Amazing Johnathan Documentary,2019,,6.6,80%,0,1,0,0,Benjamin Berman,91.0
395,3930,Unmade Beds,2009,,6.6,76%,0,1,0,0,Alexis Dos Santos,97.0
396,3931,Case 39,2009,18+,6.2,21%,0,1,1,0,Christian Alvart,109.0
397,3932,The X Files: I Want to Believe,2008,13+,5.9,31%,0,1,0,0,Chris Carter,104.0
398,3933,The Gospel According to André,2018,13+,6.3,86%,0,1,0,0,Kate Novack,93.0
399,3934,A Good Old Fashioned Orgy,2011,18+,6.1,35%,0,1,1,0,"Alex Gregory,Peter Huyck",95.0
400,3935,Children of the Corn,1984,18+,5.7,35%,0,1,1,0,Fritz Kiersch,92.0
401,3936,The Osiris Child,2016,,5.6,65%,0,1,0,0,Shane Abbess,99.0
402,3937,Friday the 13th: The Final Chapter,1984,18+,6.0,20%,0,1,1,0,Joseph Zito,91.0
403,3938,Ballet 422,2014,7+,6.2,87%,0,1,0,0,Jody Lee Lipes,75.0
404,3939,Shelley,2016,,5.2,92%,0,1,0,0,Ali Abbasi,92.0
405,3940,The Escape,2018,,5.8,77%,0,1,0,0,Dominic Savage,101.0
406,3941,Where Hands Touch,2018,13+,6.2,40%,0,1,0,0,Amma Asante,122.0
407,3942,The Myth of the American Sleepover,2011,,6.3,81%,0,1,0,0,David Robert Mitchell,96.0
408,3943,Jawline,2019,,5.9,96%,0,1,0,0,Liza Mandelup,99.0
409,3944,Anchor and Hope,2017,,6.4,75%,0,1,0,0,Carlos Marques-Marcet,113.0
410,3945,Antiviral,2012,,5.7,66%,0,1,0,0,Brandon Cronenberg,108.0
411,3946,Flower,2017,18+,6.0,50%,0,1,0,0,Max Winkler,90.0
412,3947,All Square,2018,18+,5.8,91%,0,1,0,0,John Hyams,93.0
413,3948,The Day Shall Come,2019,,5.8,65%,0,1,0,0,Christopher Morris,87.0
414,3949,Depraved,2019,,5.3,87%,0,1,0,0,Larry Fessenden,114.0
415,3950,Wonder Park,2019,7+,5.8,34%,0,1,1,0,Dylan Brown,85.0
416,3951,Go Tigers!,2001,18+,7.2,85%,0,1,0,0,Kenneth A. Carlson,103.0
417,3952,Already Tomorrow in Hong Kong,2016,,6.5,74%,0,1,0,0,Emily Ting,78.0
418,3953,We Are What We Are,2010,,5.7,72%,0,1,1,0,Jim Mickle,105.0
419,3954,Hungry Hearts,2015,,6.4,63%,0,1,0,0,Saverio Costanzo,109.0
420,3955,The Tall Man,2012,18+,5.9,41%,0,1,1,0,Pascal Laugier,106.0
421,3956,Scenic Route,2013,18+,6.5,67%,0,1,0,0,"Kevin Goetz,Michael Goetz",82.0
422,3957,Ms. Purple,2019,,6.0,86%,0,1,0,0,Justin Chon,87.0
423,3958,What Men Want,2019,18+,5.2,42%,0,1,1,0,Adam Shankman,117.0
424,3959,A Crooked Somebody,2018,18+,6.2,80%,0,1,0,0,Trevor White,102.0
425,3960,The Kid,2019,18+,5.9,45%,0,1,1,1,Vincent D'Onofrio,100.0
426,3961,Do I Sound Gay?,2015,,5.7,81%,0,1,0,0,David Thorpe,77.0
427,3962,The Beach Bum,2019,18+,5.5,56%,0,1,0,0,Harmony Korine,95.0
428,3963,The Whistle Blower,1986,7+,6.2,88%,0,1,1,0,Simon Langton,100.0
429,3964,Road Games,2015,,5.4,84%,0,1,0,0,Richard Franklin,101.0
430,3965,Let the Sunshine In,2017,,6.0,86%,0,1,0,0,Claire Denis,94.0
431,3966,Wild Card,2015,18+,5.6,32%,0,1,1,0,Simon West,92.0
432,3967,Æon Flux,2005,13+,5.4,9%,0,1,0,0,Karyn Kusama,93.0
433,3968,Brick Mansions,2014,13+,5.7,25%,0,1,0,0,Camille Delamarre,90.0
434,3969,Planet 51,2009,7+,6.0,22%,0,1,0,0,"Jorge Blanco,Javier Abad,Marcos Martínez",91.0
435,3970,Padre nuestro,2007,18+,6.9,79%,0,1,0,0,Aisling Walsh,94.0
436,3971,Run the Race,2019,7+,5.9,40%,0,1,1,0,Chris Dowling,101.0
437,3972,Ramen Heads,2017,,7.1,63%,0,1,0,0,Koki Shigeno,93.0
438,3973,Beyond the Gates,2016,13+,5.2,83%,0,1,0,0,Jackson Stewart,84.0
439,3974,House of D,2004,13+,7.0,10%,0,1,1,0,David Duchovny,97.0
440,3975,The Devil's Doorway,2018,,5.2,78%,0,1,0,0,Aislinn Clarke,76.0
441,3976,Changeland,2019,18+,5.7,63%,0,1,0,0,Seth Green,86.0
442,3977,The Year of Spectacular Men,2018,,5.6,67%,0,1,0,0,Lea Thompson,102.0
443,3978,In Paris,2006,,6.5,60%,0,1,0,0,Christophe Honoré,92.0
444,3979,Trigun: Badlands Rumble,2010,16+,7.5,,0,1,0,0,Satoshi Nishimura,90.0
445,3980,Digging for Fire,2015,18+,5.8,66%,0,1,1,0,Joe Swanberg,85.0
446,3981,Before We Vanish,2017,18+,6.0,80%,0,1,0,0,Kiyoshi Kurosawa,129.0
447,3982,Here to be Heard: The Story of the Slits,2018,13+,7.1,67%,0,1,0,0,William E. Badgley,86.0
448,3983,The Lorax,1972,7+,8.0,,0,1,0,0,"Chris Renaud,Kyle Balda",86.0
449,3984,Stella's Last Weekend,2018,,6.4,65%,0,1,0,0,Polly Draper,102.0
450,3985,Kiki,2017,,6.5,81%,0,1,0,0,Paco León,102.0
451,3986,Midnighters,2018,,5.4,81%,0,1,0,0,Julius Ramsay,94.0
452,3987,The Brink,2019,18+,6.1,84%,0,1,1,0,,30.0
453,3988,Damsel,2018,18+,5.5,67%,0,1,0,0,"David Zellner,Nathan Zellner",113.0
454,3989,Killing Them Safely,2015,,6.5,91%,0,1,0,0,Nick Berardini,100.0
455,3990,Conan the Barbarian,2011,18+,5.2,25%,0,1,1,0,John Milius,129.0
456,3991,Family Law,2006,,6.9,73%,0,1,0,0,,60.0
457,3992,Cantinflas,2014,7+,6.5,45%,0,1,1,0,Sebastian del Amo,102.0
458,3993,Madea's Big Happy Family,2011,13+,4.7,37%,0,1,1,0,Tyler Perry,106.0
459,3994,What We Become,2015,,5.6,78%,0,1,0,0,Bo Mikkelsen,85.0
460,3995,Free Birds,2013,7+,5.9,19%,0,1,0,0,Jimmy Hayward,91.0
461,3996,Righteous Kill,2008,18+,6.0,18%,0,1,0,0,Jon Avnet,101.0
462,3997,I Still See You,2018,13+,5.8,8%,0,1,1,0,Scott Speer,98.0
463,3998,Men with Brooms,2002,18+,5.7,55%,0,1,0,0,Paul Gross,102.0
464,3999,The Girl King,2015,,5.9,42%,0,1,1,0,Mika Kaurismäki,106.0
465,4000,Foxfire,1996,18+,6.2,27%,0,1,1,0,Annette Haywood-Carter,102.0
466,4001,WolfCop,2014,,5.5,65%,0,1,0,0,Lowell Dean,79.0
467,4002,Star Trek V: The Final Frontier,1989,7+,5.5,22%,0,1,1,0,William Shatner,107.0
468,4003,Pilgrimage,2017,,5.8,69%,0,1,0,0,Brendan Muldowney,96.0
469,4004,UglyDolls,2019,7+,4.9,27%,0,1,0,0,Kelly Asbury,87.0
470,4005,Vita & Virginia,2019,,5.7,41%,0,1,0,0,Chanya Button,110.0
471,4006,Dementia,2015,,5.1,77%,0,1,0,0,Francis Ford Coppola,75.0
472,4007,Acrimony,2018,18+,5.8,17%,0,1,1,0,Tyler Perry,120.0
473,4008,Afro Samurai: Resurrection,2009,18+,7.2,,0,1,0,0,Fuminori Kizaki,97.0
474,4009,Friday the 13th Part III,1982,18+,5.7,12%,0,1,1,0,Steve Miner,95.0
475,4010,Fun in Acapulco,1963,7+,5.9,57%,0,1,0,0,Richard Thorpe,97.0
476,4011,Mad to Be Normal,2017,,6.0,64%,0,1,0,0,Robert Mullan,106.0
477,4012,The Last Race,2018,,5.9,93%,0,1,0,0,"Stephen Shin,Michael Parker",108.0
478,4013,Undrafted,2016,,6.4,25%,0,1,0,0,Joseph Mazzello,90.0
479,4014,2:22,2017,13+,5.8,22%,0,1,0,0,John Suits,91.0
480,4015,The Cleanse,2018,18+,5.3,83%,0,1,0,0,Bobby Miller,81.0
481,4016,Take My Nose... Please!,2017,,6.8,83%,0,1,0,0,Joan Kron,92.0
482,4017,10x10,2018,18+,5.0,67%,0,1,0,0,Suzi Ewing,88.0
483,4018,Harry Benson: Shoot First,2016,,7.3,85%,0,1,0,0,"Justin Bare,Matthew Miele",87.0
484,4019,The Reagan Show,2017,7+,6.4,79%,0,1,0,0,"Sierra Pettengill,Pacho Velez",74.0
485,4020,"Race for Your Life, Charlie Brown",1977,all,7.3,,0,1,1,0,"Bill Melendez,Phil Roman",76.0
486,4021,Fairy Tail the Movie: Phoenix Priestess,2012,13+,7.1,,0,1,0,0,Masaya Fujimori,86.0
487,4022,Tiny Toon Adventures: How I Spent My Vacation,1992,,8.0,,0,1,0,0,"Rich Arons,Ken Boyer,Kent Butterworth,Barry Caldwell,Alfred Gimeno,Art Leonardi,Byron Vaughns",79.0
488,4023,Proxy,2013,,5.7,64%,0,1,0,0,Zack Parker,120.0
489,4024,Welcome to Mercy,2018,,4.9,70%,0,1,0,0,Tommy Bertelsen,103.0
490,4025,Permanent,2017,13+,5.5,44%,0,1,1,0,Colette Burson,93.0
491,4026,Terminal,2018,,5.4,21%,0,1,0,0,Steven Spielberg,128.0
492,4027,Walking with the Enemy,2014,13+,6.4,45%,0,1,0,0,Mark Schmidt,124.0
493,4028,Crash Pad,2017,18+,5.7,54%,0,1,1,0,Kevin Tent,91.0
494,4029,Abduction,2011,13+,5.1,5%,0,1,1,0,John Singleton,106.0
495,4030,The Big Wedding,2013,18+,5.6,7%,0,1,1,0,Justin Zackham,89.0
496,4031,Spinning Man,2018,18+,5.6,42%,0,1,0,0,Simon Kaijser,100.0
497,4032,Golden Exits,2018,18+,5.8,67%,0,1,0,0,Alex Ross Perry,94.0
498,4033,Madea's Witness Protection,2012,13+,4.9,19%,0,1,1,0,Tyler Perry,114.0
499,4034,Playing It Cool,2014,18+,6.0,14%,0,1,1,0,Justin Reardon,94.0
500,4035,Greener Grass,2019,,6.3,80%,0,1,0,0,"Jocelyn DeBoer,Dawn Luebbe",95.0
501,4036,Errors of the Human Body,2012,,5.3,75%,0,1,0,0,Eron Sheean,101.0
502,4037,Spaceship Earth,2020,,6.5,89%,0,1,0,0,Matt Wolf,113.0
503,4038,The Quiet One,2019,,6.4,67%,0,1,0,0,Oliver Murray,98.0
504,4039,The Pink Panther 2,2009,7+,5.6,13%,0,1,1,0,Harald Zwart,92.0
505,4040,Phoenix Forgotten,2017,13+,5.3,44%,0,1,0,0,Justin Barber,87.0
506,4041,The Duchess of Langeais,2007,,6.5,70%,0,1,0,0,Jacques Rivette,137.0
507,4042,Texas Chainsaw 3D,2013,18+,4.8,19%,0,1,1,0,John Luessenhop,92.0
508,4043,Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,2018,,6.5,88%,0,1,0,0,Sara Driver,78.0
509,4044,American Folk,2018,7+,6.1,76%,0,1,1,0,David Heinz,99.0
510,4045,Curvature,2017,,4.8,47%,0,1,0,0,Diego Hallivis,90.0
511,4046,The Alchemist Cookbook,2016,18+,5.1,80%,0,1,1,0,Joel Potrykus,82.0
512,4047,"I, Frankenstein",2014,13+,5.1,5%,0,1,1,0,Stuart Beattie,92.0
513,4048,Love After Love,2018,,5.4,85%,0,1,0,0,Russell Harbaugh,91.0
514,4049,The Houses October Built,2014,,5.2,60%,0,1,0,0,Bobby Roe,91.0
515,4050,Free Willy 2: The Adventure Home,1995,7+,5.1,31%,0,1,0,0,Dwight H. Little,95.0
516,4051,11 Minutes,2015,,5.6,72%,0,1,0,0,Jerzy Skolimowski,81.0
517,4052,Running with the Devil,2019,18+,5.4,25%,0,1,0,0,Jason Cabell,100.0
518,4053,28 Hotel Rooms,2012,,5.8,47%,0,1,0,0,Matt Ross,82.0
519,4054,Bolden,2019,18+,5.6,70%,0,1,1,0,Dan Pritzker,108.0
520,4055,The Monkey King 3,2018,,5.5,33%,0,1,0,0,Soi Cheang,114.0
521,4056,Getting Go: The Go Doc Project,2013,,7.0,,0,1,1,0,Cory Krueckeberg,91.0
522,4057,Sherlock Gnomes,2018,7+,5.2,27%,0,1,1,0,John Stevenson,86.0
523,4058,Batman & Bill,2017,16+,8.0,,0,1,0,0,"Don Argott,Sheena M. Joyce",93.0
524,4059,Cruise,2018,18+,5.3,38%,0,1,0,0,Robert Siegel,90.0
525,4060,Distorted,2018,18+,4.9,18%,0,1,0,0,Rob W. King,86.0
526,4061,The Numbers Station,2013,18+,5.6,30%,0,1,1,0,Kasper Barfoed,89.0
527,4062,In a Relationship,2018,18+,5.5,60%,0,1,0,0,Sam Boyd,92.0
528,4063,The Female Brain,2017,,5.7,37%,0,1,0,0,Whitney Cummings,98.0
529,4064,Rags,2012,all,6.9,,0,1,0,0,,30.0
530,4065,The Gardener,2017,,6.9,75%,0,1,1,0,"Scott Jeffrey,Rebecca Matthews",
531,4066,100 Streets,2016,,5.7,41%,0,1,0,0,Jim O'Hanlon,93.0
532,4067,Legendary,2010,13+,6.2,19%,0,1,1,0,Eric Styles,92.0
533,4068,And So It Goes,2014,13+,5.8,18%,0,1,0,0,Rob Reiner,94.0
534,4069,Chef Flynn,2018,,6.7,73%,0,1,0,0,Cameron Yates,82.0
535,4070,6 Below: Miracle on the Mountain,2017,13+,5.7,22%,0,1,0,0,Scott Waugh,98.0
536,4071,Back in Time,2015,,6.3,,0,1,1,0,Jason Aron,95.0
537,4072,Tamara,2005,18+,5.1,32%,0,1,0,0,Jeremy Haft,98.0
538,4073,Grace Jones: Bloodlight and Bami,2017,7+,6.2,86%,0,1,0,0,Sophie Fiennes,115.0
539,4074,Racer and the Jailbird,2017,18+,6.3,36%,0,1,0,0,Michaël R. Roskam,130.0
540,4075,Romeo & Juliet,2013,13+,5.8,24%,0,1,0,0,Carlo Carlei,118.0
541,4076,Time Freak,2018,13+,5.8,,0,1,0,0,Andrew Bowler,104.0
542,4077,Who Let the Dogs Out,2019,13+,8.2,100%,0,1,0,0,Brent Hodge,70.0
543,4078,The Cage Fighter,2018,,5.8,94%,0,1,0,0,Jeff Unay,81.0
544,4079,Hollow in the Land,2017,,5.6,57%,0,1,0,0,Scooter Corkle,92.0
545,4080,Fun Size,2012,13+,5.4,25%,0,1,1,0,Josh Schwartz,86.0
546,4081,Black Gold,2011,18+,6.7,11%,0,1,1,0,Jean-Jacques Annaud,130.0
547,4082,Long Time Coming: A 1955 Baseball Story,2017,,7.4,67%,0,1,0,0,Jon Strong,87.0
548,4083,A Kind of Murder,2016,18+,5.3,38%,0,1,0,0,Andy Goddard,95.0
549,4084,Barbie and the Three Musketeers,2009,all,6.1,,0,1,0,0,William Lau,81.0
550,4085,The Colony,2013,,5.3,21%,0,1,0,0,Hark Tsui,93.0
551,4086,Free Willy 3: The Rescue,1997,7+,4.7,44%,0,1,0,0,Sam Pillsbury,86.0
552,4087,Black Cop,2017,,5.0,82%,0,1,0,0,Cory Bowles,91.0
553,4088,Vault,2019,18+,5.4,,0,1,1,0,Tom DeNucci,99.0
554,4089,Primal,2010,,4.9,75%,0,1,0,0,Nick Powell,97.0
555,4090,Dark Shadows: The Haunting of Collinwood,2009,7+,8.0,,0,1,1,0,,210.0
556,4091,Nobody's Fool,2018,18+,4.8,24%,0,1,1,0,Tyler Perry,110.0
557,4092,Bare,2015,,5.3,50%,0,1,0,0,Natalia Leite,90.0
558,4093,Once Upon a Time in Venice,2017,18+,5.3,21%,0,1,0,0,Mark Cullen,94.0
559,4094,Passage to Mars,2016,,4.5,29%,0,1,0,0,Jean-Christophe Jeauffre,94.0
560,4095,Mapplethorpe,2018,,6.1,30%,0,1,0,0,Ondi Timoner,102.0
561,4096,Gintama,2017,13+,6.2,20%,0,1,0,0,,
562,4097,Dr. Feelgood,2016,16+,6.6,83%,0,1,0,0,,
563,4098,The Burden,2017,,7.0,97%,0,1,1,0,Niki Lindroth von Bahr,15.0
564,4099,The Tomorrow Man,2019,13+,5.7,42%,0,1,0,0,Noble Jones,94.0
565,4100,Pokémon the Movie: Volcanion and the Mechanical Marvel,2016,7+,6.0,,0,1,0,0,Kunihiko Yuyama,90.0
566,4101,Half Magic,2018,18+,4.6,55%,0,1,0,0,Heather Graham,94.0
567,4102,Frank Serpico,2017,,6.7,75%,0,1,0,0,Antonino D'Ambrosio,98.0
568,4103,Bangkok Dangerous,2008,18+,5.4,8%,0,1,0,0,"Danny Pang,Oxide Chun Pang",99.0
569,4104,XX/XY,2002,18+,5.9,43%,0,1,0,0,Austin Chick,91.0
570,4105,Girl Most Likely,2012,13+,5.8,22%,0,1,1,0,"Shari Springer Berman,Robert Pulcini",103.0
571,4106,ma ma,2015,18+,6.4,25%,0,1,1,0,Julio Medem,111.0
572,4107,Havana Motor Club,2015,,7.3,88%,0,1,0,0,Bent-Jorgen Perlmutt,80.0
573,4108,Knives and Skin,2019,,5.0,68%,0,1,0,0,Jennifer Reeder,111.0
574,4109,Body at Brighton Rock,2019,18+,5.3,66%,0,1,0,0,Roxanne Benjamin,87.0
575,4110,The Strange Ones,2018,18+,5.0,54%,0,1,0,0,"Christopher Radcliff,Lauren Wolkstein",81.0
576,4111,Legends of Oz: Dorothy's Return,2014,7+,5.1,17%,0,1,0,0,"Will Finn,Daniel St. Pierre",88.0
577,4112,Naz & Maalik,2014,,5.8,79%,0,1,0,0,Jay Dockendorf,86.0
578,4113,The Snow Queen 3: Fire and Ice,2016,7+,6.2,,0,1,0,0,Aleksey Tsitsilin,89.0
579,4114,Black Rock,2012,18+,4.7,52%,0,1,0,0,Katie Aselton,83.0
580,4115,Loro 1,2018,,6.7,,0,1,0,0,Paolo Sorrentino,104.0
581,4116,Banking on Bitcoin,2016,7+,6.6,,0,1,0,0,Christopher Cannucciari,90.0
